"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
3716400,3,3161,"BENI, RIO","ANGOSTO DEL BALA","BO",-14.55,-67.55,69000,284,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"2293.668","72.33311405","1048.306001",97.56
3717600,3,3171,"GRANDE, RIO","ABAPO","BO",-18.85,-63.47,59000,500,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"232.814","7.342022304","124.441056",97.56
3768500,3,3681,"PILCOMAYO, RIO","VILLA MONTES","BO",-21.25,-63.47,81506,340,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"221.906","6.998027616","85.85904861",97.56
3819100,3,3191,"QUIJOS, RIO","D.J.OYACACHI","EC",-0.302778,-77.775,2500,1490,1965,2004,40,37.78467909,1969,1992,24,51.2195122,1965,2004,40,"180.48","5.69161728","2276.646912",63.41
3819150,3,3191,"COCA, RIO","SAN RAFAEL","EC",-0.1,-77.58,3951,770,1978,1982,5,4.21686747,1976,1982,7,3.571428571,1976,1982,7,"278.396","8.779496256","2222.094724",90.24
3822100,3,3221,"PASTAZA, RIO","BANNOS","EC",-1.389722,-78.421111,7690,1729,1970,1996,27,22.19630907,1966,1990,25,14.66666667,1966,1996,31,"131.405","4.14398808","538.8801144",67.68
3822500,3,3221,"PAUTE, RIO","D.J.PALMIRA","EC",-2.57,-78.57,5162,1910,1970,1979,10,6.078860898,1976,1979,4,0,1970,1979,10,"143.82","4.53550752","878.6337699",97.56
3843100,3,3431,"MIRA, RIO","LITA","EC",0.849167,-78.463611,4960,475,1963,2005,43,31.40775436,1966,1988,23,15.2173913,1963,2005,43,"144.027","4.542035472","915.7329581",61.59
3844100,3,3442,"ESMERALDAS, RIO","D.J.SADE","EC",0.523333,-79.415278,18800,50,1965,2005,41,26.96734475,1982,1991,10,55.46218487,1965,2005,41,"906.109","28.57505342","1519.94965",57.52
3844300,3,3441,"QUEVEDO, RIO","QUEVEDO","EC",-1.018056,-79.461944,3507,125,1962,2005,44,13.68734554,1966,1994,29,14.36781609,1962,2005,44,"227.582","7.177025952","2046.485872",41.26
3844400,3,3441,"DAULE, RIO","LA CAPILLA","EC",-1.695833,-79.995556,8690,13,1970,2005,36,11.22902848,1976,1994,19,11.84210526,1970,2005,36,"286.667","9.040330512","1040.314213",41.06
3844450,3,3441,"VINCES, RIO","VINCES-DCP","EC",-1.549167,-79.750556,4400,41,1964,2005,42,14.42075755,1966,1994,29,14.94252874,1964,2005,42,"227.796","7.183774656","1632.676058",43.5
3844460,3,3441,"ZAPOTAL, RIO","CATARAMA","EC",-1.570833,-79.482222,3720,40,1982,2001,20,23.81930185,1982,1994,13,3.896103896,1982,2001,20,"172.234","5.431571424","1460.099845",62.8
3844465,3,3441,"ZAPOTAL, RIO","LECHUGAL","EC",-1.3875,-79.354167,2980,180,1974,2005,32,32.61111587,1965,1994,30,9.722222222,1965,2005,41,"140.292","4.424248512","1484.647152",46.14
3844800,3,3440,"JUBONES, RIO","D.J.SAN FRANCISCO","EC",-3.305278,-79.505,3320,680,1970,2005,36,36.47288334,1969,1994,26,30.44871795,1969,2005,37,"46.078","1.453115808","437.6854843",58.54
3947700,3,3471,"CHIRA, RIO","EL CIRUELO","PE",-4.300277778,-80.15027778,6912,300,1977,1985,9,0.06844627,1977,1985,9,0,1977,1985,9,"86.611","2.731364496","395.1626875",83.74
4101400,4,4011,"KUPARUK RIVER","NEAR DEADHORSE, AK","US",70.2814,-148.9628,8106.7,-999,1971,2021,51,3.982009653,1971,2001,31,37.26027397,1971,2021,51,"43.111","1.359548496","167.7067729",0
4101451,4,4011,"SAGAVANIRKTOK RIVER","NEAR PUMP STATION 3","US",69.01,-148.82,4817,350.52,1982,2021,40,0,NA,NA,NA,NA,1982,2021,40,"47.991","1.513444176","314.1881204",8.94
4101501,4,4012,"COLVILLE RIVER","UMIAT, AK","US",69.36,-152.12,35820,83.82,2002,2021,20,0,NA,NA,NA,NA,2002,2021,20,"288.469","9.097158384","253.9686874",57.72
4101600,4,4011,"IKPIKPUK RIVER","BELOW FRY CREEK NEAR ALAKTAK, AK","US",69.76,-154.66,4395.2,30,2004,2009,6,0,NA,NA,NA,NA,2004,2009,6,"17.61","0.55534896","126.3535129",88.01
4101700,4,4011,"MEADE RIVER","ATKASUK, AK","US",70.4954,-157.3958,4617.9,8,1977,2021,45,63.50728609,NA,NA,NA,NA,1977,2021,45,"19.91","0.62788176","135.966946",65.04
4101900,4,4013,"KOBUK RIVER","NEAR KIANA, ALAS.","US",66.973,-160.1336,24656.8,10.668,1976,2021,46,14.29185604,1976,2001,26,0,1976,2021,46,"424.938","13.40084477","543.4948886",14.63
4102100,4,4021,"KUSKOKWIM RIVER","CROOKED CREEK, ALAS.","US",61.8704,-158.1032,80549,60.96,1951,2020,70,1.441548183,NA,NA,NA,NA,1951,2020,70,"1202.23","37.91352528","470.688963",2.44
4102200,4,4022,"NUYAKUK RIVER","NEAR DILLINGHAM, AK","US",59.9348,-158.19,3859.1,99.06,1953,2020,68,12.84232701,NA,NA,NA,NA,1953,2020,68,"182.201","5.745890736","1488.919887",20.93
4102400,4,4020,"UNALAKLEET RIVER","ABOVE CHIROSKEY RIVER NEAR UNALAKLEET,AK","US",63.93,-160.31,2714,12.19,1997,2007,11,12.41415742,NA,NA,NA,NA,1997,2007,11,"44.219","1.394490384","513.8137008",78.25
4102740,4,4022,"NUSHAGAK RIVER","EKWOK, AK","US",59.3484,-157.4752,25511.5,27.43,1977,1993,17,0,1977,1993,17,0,1977,1993,17,"665.512","20.98758643","822.6715964",64.02
4102750,4,4020,"NEWHALEN RIVER","NEAR ILIAMNA, AK","US",59.8588,-154.8755,9008,64.01,1951,1986,36,41.3482448,1951,1986,36,40.66193853,1951,1986,36,"259.504","8.183718144","908.4944654",88.62
4103200,4,4031,"YUKON RIVER","PILOT STATION, AK","US",61.9337,-162.8829,831390,6.1,1975,2020,46,10.05454545,NA,NA,NA,NA,1975,2020,46,"6605.036","208.2964153","250.5399575",11.38
4103250,4,4031,"ANVIK RIVER","NEAR ANVIK, AK","US",62.78,-160.69,3677.8,49,2001,2006,6,0,NA,NA,NA,NA,2001,2006,6,"52.533","1.656680688","450.4542629",87.4
4103450,4,4031,"YUKON RIVER","RUBY, ALAS.","US",64.7405,-155.4919,670810,45.72,1956,1978,23,0,1956,1984,29,4.424778761,1956,1984,29,"4773.912","150.5500888","224.4302989",87.8
4103500,4,4031,"KOYUKUK RIVER","HUGHES, ALAS.","US",66.047,-154.261,47656,76.2,1960,1982,23,1.615625754,1960,1982,23,0.732600733,1960,1982,23,"406.362","12.81503203","268.9070008",90.85
4103505,4,4031,"KOYUKUK RIVER","NEAR WISEMAN, ALAS.","US",67.4379,-150.0777,3108,335.28,1970,1987,18,29.13875598,1970,1987,18,34.95145631,1970,1987,18,"21.759","0.686191824","220.7824402",90.24
4103550,4,4031,"YUKON RIVER","NEAR STEVENS VILLAGE AK","US",65.8751,-149.7203,508417,73.15,1976,2021,46,0,1976,2001,26,0,1976,2021,46,"3451.828","108.8568478","214.1093783",0
4103600,4,4031,"TANANA RIVER","NENANA, ALAS.","US",64.5648,-149.0941,66304,103.175,1962,2021,60,0,1962,2001,40,0,1962,2021,60,"697.811","22.0061677","331.8980408",0
4103601,4,4031,"TANANA RIVER","NEAR HARDING LAKE AK","US",64.4,-146.94,44651.6,-999,NA,NA,NA,NA,1969,1985,17,78.125,1969,1985,17,"268.598","8.470506528","189.7021949",98.58
4103621,4,4031,"NENANA RIVER","HEALY, ALAS.","US",63.8537,-148.9579,5438.9,411.48,1990,2007,18,77.72199561,1990,1991,2,0,1990,2007,18,"n.a.","n.a.","n.a.",90.45
4103622,4,4031,"NENANA RIVER","NEAR HEALY, ALAS.","US",63.8448,-148.9459,4946.9,387.16,1950,1979,30,0,1950,1979,30,0,1950,1979,30,"99.614","3.141427104","635.0294334",98.17
4103630,4,4031,"CHENA RIVER","FAIRBANKS, AK","US",64.8454,-147.7035,5167,128.91,1947,2021,75,0.730492529,1947,2001,55,0.923076923,1947,2021,75,"39.43","1.24346448","240.6550184",0
4103631,4,4031,"CHENA RIVER","BELOW MOOSE CREEK DAM, ALAS.","US",64.8004,-147.2302,3781.4,149.35,1979,2020,42,31.46179402,1979,1996,18,0,1979,2020,42,"28.416","0.896126976","236.9828571",34.35
4103632,4,4031,"CHENA RIVER","NEAR N POLE, ALAS.","US",64.796,-147.2013,3742.5,145.72,1972,1980,9,0,1972,1980,9,0,1972,1980,9,"20.926","0.659922336","176.3319535",95.73
4103650,4,4031,"SALCHA RIVER","NEAR SALCHAKET, ALAS.","US",64.4724,-146.9263,5620.3,192.59,1948,2021,74,0.597969161,1948,2001,54,0,1948,2021,74,"46.859","1.477745424","262.9299902",1.22
4103700,4,4031,"PORCUPINE RIVER","NEAR FORT YUKON, ALAS.","US",66.9903,-143.1404,76405,158.496,1964,1979,16,0,1964,1979,16,1.098901099,1964,1979,16,"414.723","13.07870453","171.1760294",98.17
4103710,4,4031,"PORCUPINE RIVER","NEAR INTERNATIONAL BOUNDARY YT","US",67.4239,-140.8938,59829,-999,1987,2020,34,0.205846027,1987,2000,14,0,1987,2020,34,"353.382","11.14425475","186.2684443",21.34
4103750,4,4031,"TANANA RIVER","NEAR TANACROSS, ALAS.","US",63.388,-143.7486,22144.5,454.024,1953,1990,38,0.931586608,1953,1990,38,0.663716814,1953,1990,38,"228.894","7.218401184","325.9681268",71.34
4103800,4,4031,"YUKON RIVER","EAGLE AK","US",64.7892,-141.2001,293965,259.08,1950,2021,72,0,1950,2001,52,0,1950,2021,72,"2402.887","75.77744443","257.7770974",0
4103810,4,4031,"KANDIK RIVER","NEAR NATION, ALAS.","US",65.3952,-142.4304,2807.6,230.12,1994,2000,7,27.43131269,1994,2000,7,23.68421053,1994,2000,7,"19.649","0.619650864","220.704824",88.21
4103820,4,4031,"FORTYMILE RIVER","NEAR STEELE CREEK, ALAS.","US",64.3089,-141.4045,15229.2,365.76,1975,2021,47,50.58710182,1975,1982,8,16.66666667,1975,2021,47,"81.282","2.563309152","168.3154172",56.1
4105050,4,4051,"ALSEK RIVER","NEAR YAKUTAT","US",59.3947,-138.0837,28023.8,76.2,1991,2012,22,0.012774655,1991,2001,11,0,1991,2012,22,"887.799","27.99762926","999.0661247",47.76
4105060,4,4051,"ALSEK RIVER","DRY BAY NEAR YAKUTAT, AK","US",59.1906,-138.3267,28490,-999,2011,2020,10,0,NA,NA,NA,NA,2011,2020,10,"1330.175","41.9483988","1472.39027",79.27
4105300,4,4050,"KNIK RIVER","NEAR PALMER, AK","US",61.5045,-149.0328,3056.2,9.2,1959,2020,62,32.11515179,NA,NA,NA,NA,1959,2020,62,"200.37","6.31886832","2067.557202",48.37
4105310,4,4050,"MATANUSKA RIVER","PALMER, AK","US",61.6086,-149.073,5361.3,52.1,1949,2020,72,33.89538226,NA,NA,NA,NA,1949,2020,72,"113.104","3.566847744","665.2953097",46.54
4105450,4,4053,"TALKEETNA RIVER","NEAR TALKEETNA, ALAS.","US",62.3464,-150.0192,5169.6,121.92,1964,2020,57,0,NA,NA,NA,NA,1964,2020,57,"114.228","3.602294208","696.8226184",0
4105700,4,4052,"COPPER RIVER","NEAR CHITINA, ALAS.","US",61.4651,-144.4579,53354,121.92,1950,1990,41,10.97129642,1950,1990,41,10.97308489,1950,1990,41,"1073.614","33.8574911","634.5820577",71.34
4105710,4,4052,"COPPER RIVER","MILLION DOLLAR BRIDGE NEAR CORDOVA, AK.","US",60.6711,-144.7467,62678,45.72,1988,2020,33,44.12736049,1988,1995,8,0,1988,2020,33,"1851.821","58.39902706","931.7308634",57.93
4105720,4,4052,"GULKANA RIVER","SOURDROUGH, AK","US",62.5204,-145.533,4584.3,562.65,1972,2020,49,32.82185842,NA,NA,NA,NA,1972,2020,49,"33.238","1.048193568","228.6485544",38.41
4105800,4,4053,"SUSITNA RIVER","SUSITNA STATION AK","US",61.5442,-150.5147,50246,12.192,1974,2014,41,50.40728318,1974,1993,20,0,1974,2014,41,"1426.722","44.99310499","895.4564541",61.99
4105805,4,4053,"SKWENTNA RIVER","NEAR SKWENTNA, AK","US",61.8725,-151.3691,5827.5,60.96,1959,1982,24,0,1959,1982,24,0,1959,1982,24,"187.923","5.926339728","1016.960914",90.85
4105810,4,4053,"SUSITNA RIVER","SUNSHINE AK","US",62.1778,-150.1772,28749,82.296,1981,2020,40,73.80015192,1981,1986,6,0,1981,2020,40,"706.284","22.27337222","774.7529383",76.42
4105820,4,4053,"SUSITNA RIVER","GOLD CREEK, AK","US",62.7673,-149.6934,15954,206.197,1949,2020,72,6.527174122,1949,2001,53,8.785942492,1949,2020,72,"280.182","8.835819552","553.8309861",11.18
4105850,4,4050,"KENAI RIVER","SOLDOTNA, AK","US",60.4769,-151.0817,5053,10.772,1965,2021,57,0,1965,2001,37,0,1965,2021,57,"172.833","5.450461488","1078.658517",0
4105851,4,4050,"KENAI RIVER","BELOW KILLEY RIVER NEAR STERLING, AK","US",60.4905,-150.6328,3874.6,70.1,1997,2007,11,1.100340582,NA,NA,NA,NA,1997,2007,11,"170.905","5.38966008","1391.02361",74.8
4105852,4,4050,"KENAI RIVER","BELOW SKILAK LAKE OUTLET, AK","US",60.4661,-150.6011,3123.5,73.15,1997,2021,25,0.318001136,NA,NA,NA,NA,1997,2021,25,"154.195","4.86269352","1556.809195",44.92
4106600,4,4061,"TAKU RIVER","NEAR JUNEAU, AK","US",58.54,-133.7,17094,15.24,1987,2020,34,0,NA,NA,NA,NA,1987,2020,34,"382.656","12.06743962","705.9459235",20.93
4113300,4,4131,"RED RIVER","GRAND FORKS, N.D.","US",47.9275,-97.0281,77959,237.44,1882,2020,139,0.009908839,1904,2000,97,0,1882,2020,139,"93.616","2.952274176","37.86957473",0
4113301,4,4131,"RED RIVER","DRAYTON, ND","US",48.5722,-97.1476,90132,230.12,1936,2020,85,12.33200557,NA,NA,NA,NA,1936,2020,85,"142.356","4.489338816","49.80848995",0
4113302,4,4131,"RED RIVER","HALSTAD, MN","US",47.3519,-96.8437,56462,251.96,1961,2020,60,0,NA,NA,NA,NA,1961,2020,60,"79.081","2.493898416","44.1695019",0
4113303,4,4131,"RED RIVER","FARGO, ND","US",46.8611,-96.7837,17612,262.68,1901,2020,120,0,NA,NA,NA,NA,1901,2020,120,"24.33","0.76727088","43.5652328",0
4113304,4,4131,"RED RIVER","HICKSON, ND","US",46.6597,-96.7959,11137,267.33,1975,2020,46,0.187935738,NA,NA,NA,NA,1975,2020,46,"28.986","0.914102496","82.07798294",0
4113305,4,4131,"RED RIVER","WAHPETON, ND","US",46.2652,-96.5948,10385.9,287.42,1942,2021,80,0.413123558,NA,NA,NA,NA,1942,2021,80,"14.134","0.445729824","42.91682223",0
4113307,4,4131,"GOOSE RIVER","HILLSBORO, ND","US",47.4,-97.06,3115.7,268,1931,2018,88,1.327917513,NA,NA,NA,NA,1931,2018,88,"3.351","0.105677136","33.91762236",2.85
4113310,4,4131,"WILD RICE RIVER","NEAR ABERCROMBIE, ND","US",46.468,-96.7837,5387.2,276.74,1932,2020,89,0,1932,2002,71,25.79881657,1932,2020,89,"4.454","0.140461344","26.07316305",0
4113315,4,4131,"CLEARWATER RIVER","RED LAKE FALLS, MN","US",47.8875,-96.2739,3574.2,289.24,1909,2021,113,15.58686596,NA,NA,NA,NA,1909,2021,113,"9.929","0.313120944","87.60588216",1.22
4113320,4,4131,"RED LAKE RIVER","FISHER, MN","US",47.8003,-96.809,14711.2,-999,1999,2020,22,0,NA,NA,NA,NA,1999,2020,22,"43.27","1.36456272","92.75672413",50.61
4113321,4,4131,"RED LAKE RIVER","CROOKSTON, MN","US",47.7755,-96.6095,13649.3,253.81,1901,2020,120,0,NA,NA,NA,NA,1901,2020,120,"34.774","1.096632864","80.34352414",0
4113330,4,4131,"BOIS DE SIOUX RIVER","NEAR DORAN, MN","US",46.1522,-96.5792,4869.2,-999,1989,2020,32,0,NA,NA,NA,NA,1989,2020,32,"11.377","0.358785072","73.68460363",26.22
4113340,4,4131,"MAPLE RIVER","BELOW MAPLETON, ND","US",46.9052,-97.0526,3833.2,271.27,1944,2020,77,48.2285224,NA,NA,NA,NA,1944,2020,77,"4.902","0.154589472","40.3290911",41.06
4113350,4,4131,"PEMBINA RIVER","WALHALLA, ND","US",48.9139,-97.917,8676.5,284.48,1939,2021,83,9.257580336,1939,2002,64,14.17218543,1939,2021,83,"8.139","0.256671504","29.58237815",18.29
4113351,4,4131,"PEMBINA RIVER","NECHE, ND","US",48.9897,-97.557,8831.9,246.79,1903,2021,119,3.558330625,1903,2002,100,8.71751886,1903,2021,119,"7.69","0.24251184","27.45862612",0
4113355,4,4131,"BIG COULEE","NEAR CHURCHS FERRY, ND","US",48.1778,-99.2212,6500.9,436.67,1950,1997,48,0,NA,NA,NA,NA,1950,1997,48,"1.343","0.042352848","6.514920703",54.27
4113360,4,4131,"SHEYENNE RIVER","NEAR WARWICK, ND","US",47.8056,-98.7162,5361.3,419.51,1949,2020,72,0,1949,2002,54,0,1949,2020,72,"2.941","0.092747376","17.29941917",0
4113361,4,4131,"SHEYENNE RIVER","NEAR COOPERSTOWN, ND","US",47.4328,-98.0276,16757.3,387.63,1944,2020,77,0,1944,2002,59,0.287356322,1944,2020,77,"5.428","0.171177408","10.21509479",0
4113362,4,4131,"SHEYENNE RIVER","VALLEY CITY, ND","US",46.9139,-98.0087,20227.9,365.54,1919,2002,84,52.99518017,NA,NA,NA,NA,1919,2002,84,"3.459","0.109083024","5.392701368",95.93
4113363,4,4131,"SHEYENNE RIVER","LISBON, ND","US",46.4469,-97.6763,21212.1,325.06,1956,2020,65,0,NA,NA,NA,NA,1956,2020,65,"8.814","0.277958304","13.10376172",0
4113364,4,4131,"SHEYENNE RIVER","NEAR KINDRED, ND","US",46.6316,-97.0006,22792,282.11,1949,2020,72,0.049986542,NA,NA,NA,NA,1949,2020,72,"9.989","0.315013104","13.82121376",0.41
4113365,4,4131,"SHEYENNE RIVER","WEST FARGO, ND","US",46.8911,-96.907,22973.3,267.37,1903,2020,118,19.99394264,NA,NA,NA,NA,1903,2020,118,"9.124","0.287734464","12.52473367",0
4113400,4,4131,"SOURIS RIVER","NEAR BANTRY, ND","US",48.5056,-100.4349,31857,435.12,1937,2021,85,0,NA,NA,NA,NA,1937,2021,85,"7.434","0.234438624","7.359092947",0
4113401,4,4131,"SOURIS RIVER","NEAR VERENDRYE, ND","US",48.1597,-100.7296,29267,446.49,1937,2021,85,0,NA,NA,NA,NA,1937,2021,85,"6.651","0.209745936","7.166636006",0
4113402,4,4131,"SOURIS RIVER","ABOVE MINOT, ND","US",48.2458,-101.3713,27454,471.14,1903,2021,119,0,NA,NA,NA,NA,1903,2021,119,"5.056","0.159446016","5.80775173",0
4113405,4,4131,"WILLOW CREEK","NEAR WILLOW CITY, ND","US",48.58,-100.44,3004.4,436,1956,2019,64,0,NA,NA,NA,NA,1956,2019,64,"1.715","0.05408424","18.00167754",1.02
4113409,4,4131,"SOURIS RIVER","NEAR WESTHOPE, ND","US",48.9964,-100.9581,43771,427,1929,2019,91,0.461900829,NA,NA,NA,NA,1929,2019,91,"9.796","0.308926656","7.057792968",2.24
4113410,4,4131,"LONG CREEK","NEAR NOONAN, ND","US",48.9811,-103.0766,4636.1,560.83,1959,2021,63,0,NA,NA,NA,NA,1959,2021,63,"1.322","0.041690592","8.992599814",0
4113600,4,4131,"LITTLE FORK RIVER","LITTLEFORK, MINN.","US",48.3958,-93.5493,4351.2,330.28,1909,2021,113,10.49529167,1909,2002,94,12.60053619,1909,2021,113,"29.961","0.944850096","217.147016",0
4114615,4,4144,"TURGEON, RIVIERE","EN AMONT DE LA RIVIERE HARRICANA","CA",49.9853,-79.0953,11200,-999,1968,2001,34,13.43417094,NA,NA,NA,NA,1968,2001,34,"189.817","5.986068912","534.4704386",51.63
4115080,4,4151,"COWLITZ RIVER","CASTLE ROCK, WA","US",46.2748,-122.9146,5796.4,6.16,1926,2021,96,7.901370498,1926,2001,76,9.688195991,1926,2021,96,"260.288","8.208442368","1416.12766",17.68
4115081,4,4151,"COWLITZ RIVER","BELOW MAYFIELD DAM, WA","US",46.5104,-122.6162,3626,69.07,1934,2021,88,0,NA,NA,NA,NA,1934,2021,88,"177.352","5.592972672","1542.463506",0
4115100,4,4151,"WILLAMETTE RIVER","SALEM, OR","US",44.9443,-123.0429,18855.2,32.35,1909,2020,112,5.631857971,1909,2001,93,6.793478261,1909,2020,112,"654.548","20.64182573","1094.755066",0
4115101,4,4151,"WILLAMETTE RIVER","PORTLAND, OR","US",45.5185,-122.6679,29008,0.47,1972,2020,49,0,NA,NA,NA,NA,1972,2020,49,"930.342","29.33926531","1011.419792",0
4115102,4,4151,"WILLAMETTE RIVER","HARRISBURG, OR","US",44.2704,-123.1737,8857.8,87.9,1944,2021,78,0,NA,NA,NA,NA,1944,2021,78,"326.547","10.29798619","1162.589604",0
4115105,4,4151,"MCKENZIE RIVER","NEAR WALTERVILLE, OR","US",44.0698,-122.7712,2799.8,-999,1989,2020,32,0,NA,NA,NA,NA,1989,2020,32,"84.434","2.662710624","951.0360111",26.22
4115200,4,4151,"COLUMBIA RIVER","THE DALLES, OR","US",45.6073,-121.1734,613830,-999,1878,2019,142,0,1878,2001,124,0,1878,2019,142,"5372.121","169.4152079","275.9969501",2.24
4115201,4,4151,"COLUMBIA RIVER","BEAVER ARMY TERMINAL NEAR QUINCY, OR","US",46.1815,-123.184,665371,-999,1968,2020,53,40.01774623,NA,NA,NA,NA,1968,2020,53,"6696.6","211.1839776","317.3928193",30.49
4115202,4,4151,"COLUMBIA RIVER","BELOW PRIEST RAPIDS DAM, WA","US",46.6287,-119.8648,248640,118.87,1917,2021,105,0,NA,NA,NA,NA,1917,2021,105,"3366.51","106.1662594","426.9878514",0
4115203,4,4151,"COLUMBIA RIVER","BELOW ROCK ISLAND DAM, WA","US",47.3324,-120.0812,231546,152.4,1961,2021,61,0.013652498,NA,NA,NA,NA,1961,2021,61,"3289.549","103.7392173","448.0285441",0
4115204,4,4151,"COLUMBIA RIVER","ROCKY REACH DAM, WA","US",47.5243,-120.3023,227402,-999,1960,2021,62,0.004537205,NA,NA,NA,NA,1960,2021,62,"3216.17","101.4251371","446.0169089",0
4115205,4,4151,"COLUMBIA RIVER","BELOW WELLS DAM, WA","US",47.9465,-119.8667,222999,213.36,1967,2021,55,0.005086729,NA,NA,NA,NA,1967,2021,55,"3154.588","99.48308717","446.114499",0
4115206,4,4151,"COLUMBIA RIVER","GRAND COULEE, WA","US",47.9654,-118.9828,193473,274.32,1923,2021,99,4.508402658,NA,NA,NA,NA,1923,2021,99,"3040.793","95.89444805","495.647703",0
4115210,4,4151,"KLICKITAT RIVER","NEAR PITT, WA","US",45.7565,-121.2101,3359.2,88.06,1909,2021,113,14.87173223,1909,2001,93,18.06684734,1909,2021,113,"44.641","1.407798576","419.0874542",0
4115220,4,4151,"JOHN DAY RIVER","SERVICE CREEK, OR","US",44.7937,-120.0067,13183,497.56,1929,2021,93,0,1929,2001,73,0,1929,2021,93,"54.634","1.722937824","130.6939106",0
4115221,4,4151,"JOHN DAY RIVER","MCDONALD FERRY, OREG","US",45.5876,-120.4095,19632.2,119.56,1904,2021,118,0.860767852,NA,NA,NA,NA,1904,2021,118,"57.937","1.827101232","93.06655556",2.44
4115223,4,4151,"NORTH FORK JOHN DAY RIVER","MONUMENT, OR","US",44.8138,-119.4317,6526.8,597.3,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"36.582","1.153649952","176.7558301",0
4115225,4,4151,"CROOKED RIVER","NEAR PRINEVILLE, OR","US",44.1132,-120.7956,6993,935.99,1941,1991,51,0,NA,NA,NA,NA,1941,1991,51,"10.404","0.328100544","46.91842471",68.9
4115226,4,4151,"CROOKED RIVER","BELOW OPAL SPRINGS NEAR CULVER, OR","US",44.4923,-121.2984,11137,595.46,1961,2021,61,0,NA,NA,NA,NA,1961,2021,61,"43.422","1.369356192","122.9555708",0
4115230,4,4151,"WENATCHEE RIVER","PESHASTIN, WA","US",47.5832,-120.614,2590,313.35,1929,2021,93,0,NA,NA,NA,NA,1929,2021,93,"86.428","2.725593408","1052.352667",0
4115231,4,4151,"WENATCHEE RIVER","MONITOR, WA","US",47.4993,-120.4245,3369.6,207.26,1962,2021,60,0.004646408,NA,NA,NA,NA,1962,2021,60,"91.28","2.87860608","854.2871795",0.2
4115235,4,4151,"METHOW RIVER","NEAR PATEROS, WA","US",48.0774,-119.9851,4589.5,274.32,1959,2021,63,0,NA,NA,NA,NA,1959,2021,63,"44.519","1.403951184","305.9050406",0
4115236,4,4151,"METHOW RIVER","WINTHROP, WA","US",48.4735,-120.1773,2608.1,523.67,1912,2020,109,70.39428702,NA,NA,NA,NA,1912,2020,109,"34.92","1.10123712","422.2373069",26.63
4115240,4,4151,"UMATILLA RIVER","NEAR UMATILLA, OR","US",45.9029,-119.327,5931.1,100.73,1903,2021,119,0,NA,NA,NA,NA,1903,2021,119,"14.48","0.45664128","76.99099324",0
4115250,4,4151,"WALLA WALLA RIVER","NEAR TOUCHET, WA","US",46.0276,-118.7297,4291.6,123.44,1951,2020,70,0,NA,NA,NA,NA,1951,2020,70,"16.65","0.5250744","122.3493336",0
4115260,4,4151,"YAKIMA RIVER","KIONA, WA","US",46.2535,-119.4781,14542.9,138.5,1905,2021,117,15.58862496,NA,NA,NA,NA,1905,2021,117,"101.052","3.186775872","219.1293258",0.2
4115261,4,4151,"YAKIMA RIVER","ABOVE AHTANUM CREEK AT UNION GAP, WA","US",46.5343,-120.4673,9010.6,274.32,1966,2021,56,0,NA,NA,NA,NA,1966,2021,56,"101.976","3.215915136","356.9035509",0
4115262,4,4151,"YAKIMA RIVER","UTANUM, WA","US",46.8626,-120.4801,4128.5,396.24,1908,2021,114,5.656894416,NA,NA,NA,NA,1908,2021,114,"68.87","2.17188432","526.0710476",0
4115270,4,4151,"CRAB CREEK","NEAR BEVERLY, WA","US",46.8299,-119.8312,12535.6,152.4,1959,2021,63,0.403455686,NA,NA,NA,NA,1959,2021,63,"5.587","0.176191632","14.05530106",1.02
4115280,4,4151,"DESCHUTES RIVER","MOODY NEAR BIGGS, OR","US",45.6221,-120.9026,27195,51.07,1897,2021,125,5.259656748,NA,NA,NA,NA,1897,2021,125,"164.285","5.18089176","190.5089818",0
4115281,4,4151,"DESCHUTES RIVER","NEAR MADRAS, OR","US",44.726,-121.2484,20253.8,423.75,1923,2021,99,0.850897081,NA,NA,NA,NA,1923,2021,99,"129.233","4.075491888","201.2210987",0
4115282,4,4151,"DESCHUTES RIVER","NEAR CULVER, OR","US",44.4987,-121.3212,7006,603.5,1952,2021,70,0,NA,NA,NA,NA,1952,2021,70,"25.71","0.81079056","115.7280274",0
4115300,4,4151,"OKANOGAN RIVER","NEAR TONASKET, WA","US",48.6324,-119.4617,18803.4,262.37,1911,2021,111,3.402952379,NA,NA,NA,NA,1911,2021,111,"84.069","2.651199984","140.9957765",0
4115301,4,4151,"OKANOGAN RIVER","MALOTT, WA","US",48.2813,-119.7045,20927.2,238.83,1965,2021,57,0.004938759,NA,NA,NA,NA,1965,2021,57,"87.504","2.759526144","131.8631324",0.2
4115305,4,4151,"SIMILKAMEEN RIVER","NEAR NIGHTHAWK, WA","US",48.9846,-119.6184,9194.5,346.77,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"65.603","2.068856208","225.0101917",0
